# STN,YYYYMMDD,   HH,   DD,   FH,   FF,   FX,    T, T10N,   TD,   SQ,    Q,   DR,   RH,    P,   VV,    N,    U,   WW,   IX,    M,    R,    S,    O,    Y
# 
  370,20201026,    3,  180,   30,   30,   50,   91,     ,   81,    0,    0,    0,    0,10004,   65,    8,   93,     ,    5,    0,    0,    0,    0,    0
  370,20201026,    4,  170,   40,   40,   60,   90,     ,   81,    0,    0,    0,    0,10002,   65,    8,   94,     ,    5,    0,    0,    0,    0,    0
  370,20201026,    5,  180,   30,   30,   50,   87,     ,   80,    0,    0,    0,    0,10001,   65,    8,   95,     ,    5,    0,    0,    0,    0,    0
  370,20201026,    6,  200,   30,   40,   50,   90,   78,   79,    0,    0,    0,    0,10006,   65,    8,   93,     ,    5,    0,    0,    0,    0,    0
  370,20201026,    7,  200,   50,   60,   90,   89,     ,   73,    0,    2,    0,    0,10013,   70,    8,   89,     ,    5,    0,    0,    0,    0,    0
  370,20201026,    8,  190,   50,   50,   90,   90,     ,   69,    0,   13,    0,    0,10012,   70,    4,   86,     ,    5,    0,    0,    0,    0,    0
  370,20201026,    9,  200,   50,   60,   90,  104,     ,   73,    5,   68,    0,    0,10011,   75,    6,   80,     ,    5,    0,    0,    0,    0,    0
  370,20201026,   10,  210,   70,   70,  110,  106,     ,   64,    5,   63,    0,    0,10010,   75,    8,   75,     ,    5,    0,    0,    0,    0,    0
  370,20201026,   11,  210,   70,   80,  130,  111,     ,   69,    4,   71,    0,    0,10010,   75,    7,   75,     ,    5,    0,    0,    0,    0,    0
  370,20201026,   12,  210,   70,   60,  110,  125,   82,   73,    9,  124,    0,    0,10006,   75,    4,   70,     ,    5,    0,    0,    0,    0,    0
  370,20201026,   13,  210,   60,   60,  110,  120,     ,   66,    1,   46,    0,    0,10005,   80,    8,   69,     ,    5,    0,    0,    0,    0,    0
  370,20201026,   14,  200,   40,   40,   80,  123,     ,   71,    1,   35,    0,    0,10008,   75,    8,   70,     ,    5,    0,    0,    0,    0,    0
  370,20201026,   15,  190,   40,   40,   70,  117,     ,   75,    0,   29,    0,    0,10010,   75,    7,   75,     ,    5,    0,    0,    0,    0,    0
  370,20201026,   16,  190,   30,   40,   60,  117,     ,   67,    0,    6,    0,   -1,10012,   75,    8,   71,   57,    7,    0,    1,    0,    0,    0
  370,20201026,   17,  190,   40,   40,   80,  107,     ,   66,    0,    0,    0,   -1,10011,   75,    6,   76,   23,    7,    0,    1,    0,    0,    0
  370,20201026,   18,  190,   40,   40,   70,  107,   97,   66,    0,    0,    0,    0,10016,   75,    6,   76,    2,    7,    0,    0,    0,    0,    0
  370,20201026,   19,  180,   40,   50,   70,  106,     ,   70,    0,    0,    0,    0,10017,   75,    8,   78,     ,    5,    0,    0,    0,    0,    0
  370,20201026,   20,  200,   60,   60,   90,  105,     ,   71,    0,    0,    0,    0,10019,   75,    8,   79,     ,    5,    0,    0,    0,    0,    0
